"timestamp","label","/INPUTS","ga.baselineOceanVoyPowerUse","ga.baselineTotalPowerUse","ga.bladeLength[0]","ga.numBulbs[0]","ga.panelEff[0]","ga.panelRating[0]","ga.surfaceArea[0]","ga.tileCount[0]","ga.turbineCount[0]","/OUTPUTS","Constraint ( ga.breakEvenYear-6<0.0 )[0]","Constraint ( ga.totalInitialInvestment-400000<0.0 )[0]","Objective_0","driver.workflow.itername","ga.breakEvenYear","ga.originalEnergyCost","ga.totalEnergyCost","ga.totalEnergySaved","ga.totalFlowProtein","ga.totalInitialInvestment","ga.totalPowerConsumed","ga.totalPowerProduced","ga.totalPowerProtein","ga.totalPowerSand","ga.year5Roi","/METADATA","retries","max_retries","parent_uuid","msg"
1406245173.269,"","",16522761.0,27765028.9,1.6535112729735151,18.259888621785372,0.057854413724021878,123.47441873226998,798.29789468161653,78.17259188826327,8.0794150349600748,"",1131.0833333333333,105122448.90540184,105058422.92107582,"2",1137.0833333333333,2776502.89,2683697.6931347977,870958.79753286578,57997.59164290734,105522448.90540184,26836976.931347977,57093.171119159008,4069989.9108448913,11581286.691622244,-105058422.92107582,"","","","",""
1406245173.275,"","",16522761.0,27765028.9,1.8282049262163251,3.4163831420992494,0.23153425843282024,289.76372178927505,49.552707625911125,84.099163872293161,14.980823140209559,"",9.166666666666666,958089.61377095873,908631.25039487029,"3",15.166666666666666,2776502.89,2686611.2173247826,870958.79753286578,57997.59164290734,1358089.6137709587,26866112.173247825,27957.929219310401,4069989.9108448913,11581286.691622244,-908631.25039487029,"","","","",""
1406245173.28,"","",16522761.0,27765028.9,1.6065173867628357,35.368521728050951,0.16244682991292256,218.20280462876019,101.53233121656456,88.873118056336594,5.7180690123999014,"",31.666666666666664,2963754.860459079,2917010.2005806575,"4",37.666666666666664,2776502.89,2687153.958024316,870958.79753286578,57997.59164290734,3363754.860459079,26871539.580243159,22530.522223977343,4069989.9108448913,11581286.691622244,-2917010.2005806575,"","","","",""
1406245173.286,"","",16522761.0,27765028.9,2.0738884901289554,6.1487446345860661,0.15443203970736469,189.73314309273729,71.711086751362188,60.017415114899428,21.344587762967777,"",13.0,1326342.0102344833,1270669.2789001677,"5",19.0,2776502.89,2685368.343733137,870958.79753286578,57997.59164290734,1726342.0102344833,26853683.437331367,40386.665135765717,4069989.9108448913,11581286.691622244,-1270669.2789001677,"","","","",""
1406245173.294,"","",16522761.0,27765028.9,1.6439144043712217,39.435132683465028,0.22902392446399594,413.65563663081491,232.65013753195797,58.37909341264659,10.06315810122223,"",309.8333333333333,29198390.248666719,29129719.568062641,"6",315.8333333333333,2776502.89,2682768.7538791848,870958.79753286578,57997.59164290734,29598390.248666719,26827687.538791846,66382.563675286307,4069989.9108448913,11581286.691622244,-29129719.568062641,"","","","",""
1406245173.326,"","",16522761.0,27765028.9,1.6431305461702976,20.109774305444532,0.14948665039401135,375.43525197370059,899.48160468727792,37.438179184020157,8.8824840462373515,"",3915.9166666666665,401460879.40515661,401348546.14136249,"7",3921.9166666666665,2776502.89,2674036.2372411769,870958.79753286578,57997.59164290734,401860879.40515661,26740362.372411765,153707.73005537043,4069989.9108448913,11581286.691622244,-401348546.14136249,"","","","",""
1406245173.337,"","",16522761.0,27765028.9,1.8419165312069476,38.024821551414966,0.22723846173895407,189.29698834903519,577.70182312000316,41.336652444847587,2.576350561572216,"",810.6666666666666,82608115.451552421,82499864.206294343,"8",816.6666666666666,2776502.89,2674852.640948385,870958.79753286578,57997.59164290734,83008115.451552421,26748526.40948385,145543.69298328567,4069989.9108448913,11581286.691622244,-82499864.206294343,"","","","",""
1406245173.342,"","",16522761.0,27765028.9,1.6057405214466547,18.745904552164735,0.24671039247628695,180.08247819930668,142.14736553390861,81.781058090990228,5.669354939601706,"",50.5,4760673.7658041054,4703846.581063618,"9",56.5,2776502.89,2685137.4530519028,870958.79753286578,57997.59164290734,5160673.7658041054,26851374.530519027,42695.571948106473,4069989.9108448913,11581286.691622244,-4703846.581063618,"","","","",""
1406245173.352,"","",16522761.0,27765028.9,2.1534184600763266,31.215784289851761,0.18049804146389098,236.14791275171672,468.49548994587064,65.217613210587913,14.238895892286404,"",691.1666666666666,68152550.969124228,68060873.48057057,"10",697.1666666666666,2776502.89,2678167.3922892679,870958.79753286578,57997.59164290734,68552550.969124228,26781673.922892675,112396.17957446144,4069989.9108448913,11581286.691622244,-68060873.48057057,"","","","",""
1406245173.36,"","",16522761.0,27765028.9,1.8495083058433988,33.792971901645714,0.087333407854692943,440.65400247409275,230.88982458801854,66.459480104873435,10.526256229726281,"",343.4166666666667,31180802.316987664,31128787.948707715,"11",349.4166666666667,2776502.89,2686100.0163440108,870958.79753286578,57997.59164290734,31580802.316987664,26861000.163440105,33069.939027031425,4069989.9108448913,11581286.691622244,-31128787.948707715,"","","","",""
1406245173.371,"","",16522761.0,27765028.9,2.348513255575198,23.724756438506077,0.21072672801153153,185.30112518028395,620.80031939168816,84.649844787957974,5.8623863981357829,"",914.4166666666666,93783839.167848617,93672189.907245979,"12",920.4166666666666,2776502.89,2674173.0378794735,870958.79753286578,57997.59164290734,94183839.167848617,26741730.378794733,152339.72367240104,4069989.9108448913,11581286.691622244,-93672189.907245979,"","","","",""
1406245173.381,"","",16522761.0,27765028.9,1.7640279166349919,28.099956753613263,0.11098009197080851,103.09955725694951,666.22550064028769,79.047853882005001,5.6388827082322814,"",633.3333333333334,60768061.456296161,60689637.991361946,"13",639.3333333333334,2776502.89,2680818.1970131574,870958.79753286578,57997.59164290734,61168061.456296161,26808181.970131572,85888.132335561822,4069989.9108448913,11581286.691622244,-60689637.991361946,"","","","",""
1406245173.396,"","",16522761.0,27765028.9,1.9776562372727968,7.2661344996495814,0.20929953928215242,185.45172950439957,742.72053114507548,56.204776541126009,9.6734388538207945,"",1275.5833333333333,134392955.61539865,134267063.40939015,"14",1281.5833333333333,2776502.89,2671324.4487983044,870958.79753286578,57997.59164290734,134792955.61539865,26713244.487983044,180825.61448409126,4069989.9108448913,11581286.691622244,-134267063.40939015,"","","","",""
1406245173.41,"","",16522761.0,27765028.9,2.1292500015154974,28.756994133096939,0.21769711555275917,138.026966795264,838.10538706647833,97.385775767102444,15.508646699749265,"",1164.1666666666667,127285828.25408202,127140230.29188274,"15",1170.1666666666667,2776502.89,2667383.2975601424,870958.79753286578,57997.59164290734,127685828.25408202,26673832.975601424,220237.12686571057,4069989.9108448913,11581286.691622244,-127140230.29188274,"","","","",""
1406245173.415,"","",16522761.0,27765028.9,2.3938643086327782,26.419867409871781,0.087435893764920836,416.20753380245469,14.73611289848742,27.571722172965853,22.667463936135718,"",-0.16666666666666696,129294.07252016733,73076.432402553735,"16",5.833333333333333,2776502.89,2685259.3619764773,870958.79753286578,57997.59164290734,529294.07252016733,26852593.619764771,41476.482702363115,4069989.9108448913,11581286.691622244,-73076.432402553735,"","","","",""
1406245173.432,"","",16522761.0,27765028.9,2.3074659006474123,27.66088212184702,0.18592466596958351,225.94077949642332,784.01854411675049,16.676617802963989,11.095549789563272,"",1743.0833333333333,182860357.04491174,182736463.76287264,"17",1749.0833333333333,2776502.89,2671724.2335921805,870958.79753286578,57997.59164290734,183260357.04491174,26717242.335921805,176827.7665453275,4069989.9108448913,11581286.691622244,-182736463.76287264,"","","","",""
1406245173.441,"","",16522761.0,27765028.9,2.0146238473164031,38.548245018091727,0.20785826050998349,257.30251909558251,385.63094440657687,87.711427371621369,20.18600538379216,"",509.08333333333337,50253672.850837708,50161935.985195175,"18",515.0833333333334,2776502.89,2678155.5168714933,870958.79753286578,57997.59164290734,50653672.850837708,26781555.168714929,112514.93375220645,4069989.9108448913,11581286.691622244,-50161935.985195175,"","","","",""
