"timestamp","label","/INPUTS","ga.baselineOceanVoyPowerUse","ga.baselineTotalPowerUse","ga.bladeLength[0]","ga.numBulbs[0]","ga.panelEff[0]","ga.panelRating[0]","ga.surfaceArea[0]","ga.tileCount[0]","ga.turbineCount[0]","/OUTPUTS","Constraint ( ga.breakEvenYear-7<0.0 )[0]","Constraint ( ga.totalInitialInvestment-400000<0.0 )[0]","Objective_0","driver.workflow.itername","ga.breakEvenYear","ga.originalEnergyCost","ga.totalEnergyCost","ga.totalEnergySaved","ga.totalFlowProtein","ga.totalInitialInvestment","ga.totalPowerConsumed","ga.totalPowerProduced","ga.totalPowerProtein","ga.totalPowerSand","ga.year5Roi","/METADATA","retries","max_retries","parent_uuid","msg"
1406245211.818,"","",16522761.0,27765028.9,2.280950425566675,12.91294669927618,0.12173870080306834,228.45812449973766,463.88001492842216,93.379689545653434,15.818902383751713,"",677.5,65155997.200100221,65077086.527101614,"2",684.5,2776502.89,2680720.7554002791,870958.79753286578,57997.59164290734,65555997.200100221,26807207.554002788,86862.548464345135,4069989.9108448913,11581286.691622244,-65077086.527101614,"","","","",""
1406245211.824,"","",16522761.0,27765028.9,1.6295596264188861,24.729301828092712,0.11799268231302215,124.73418448285065,230.89183635277078,72.818347882823417,6.0664825415782637,"",94.5,8789855.3660204709,8737057.1464671511,"3",101.5,2776502.89,2685943.2460893365,870958.79753286578,57997.59164290734,9189855.3660204709,26859432.460893363,34637.64157377059,4069989.9108448913,11581286.691622244,-8737057.1464671511,"","","","",""
1406245211.829,"","",16522761.0,27765028.9,2.2201669916037687,22.987666585371962,0.07831442297812638,318.27105525837061,45.215692503323453,15.173782012314952,7.0930508391693712,"",6.25,772905.97098420933,730105.60415337607,"4",13.25,2776502.89,2687942.8166338336,870958.79753286578,57997.59164290734,1172905.9709842093,26879428.166338332,14641.936128804331,4069989.9108448913,11581286.691622244,-730105.60415337607,"","","","",""
1406245211.843,"","",16522761.0,27765028.9,1.9617184849305409,31.91745332178246,0.065522322598766197,412.59684509910466,469.54699896163152,13.17017365600195,5.1828255748044088,"",1327.5833333333333,121122495.57356535,121067200.79291268,"5",1334.5833333333333,2776502.89,2685443.9338694662,870958.79753286578,57997.59164290734,121522495.57356535,26854439.338694662,39630.763772471226,4069989.9108448913,11581286.691622244,-121067200.79291268,"","","","",""
1406245211.858,"","",16522761.0,27765028.9,1.8062201983317476,1.7892569480748399,0.22797133034456868,125.95605082563668,993.49941872918407,43.327408752373501,19.064774736437542,"",1429.5,162868961.97592837,162700669.05202916,"6",1436.5,2776502.89,2662844.3052201602,870958.79753286578,57997.59164290734,163268961.97592837,26628443.052201599,265627.05026553432,4069989.9108448913,11581286.691622244,-162700669.05202916,"","","","",""
1406245211.888,"","",16522761.0,27765028.9,1.9029499651437283,12.100411009602233,0.10676061465375664,388.64117749582419,836.32017022548825,23.712184982037122,24.55944612478703,"",3620.1666666666665,360692527.7277168,360594755.83680987,"7",3627.1666666666665,2776502.89,2676948.5118186176,870958.79753286578,57997.59164290734,361092527.7277168,26769485.118186172,124584.98428096274,4069989.9108448913,11581286.691622244,-360594755.83680987,"","","","",""
1406245211.894,"","",16522761.0,27765028.9,2.0572686584067572,36.853917373129377,0.10663905623873468,319.47564177642801,149.18436508666963,4.295245760334808,15.001419163993972,"",100.91666666666667,9395260.7240121532,9341334.5654037241,"8",107.91666666666667,2776502.89,2685717.6582783144,870958.79753286578,57997.59164290734,9795260.7240121532,26857176.58278314,36893.519683994906,4069989.9108448913,11581286.691622244,-9341334.5654037241,"","","","",""
1406245211.901,"","",16522761.0,27765028.9,1.6050825994710436,36.159001056183371,0.19267241868446089,340.32578150062056,198.20539035849504,80.535398670188911,11.350516470505529,"",187.83333333333334,17554786.992813025,17494007.710594583,"9",194.83333333333334,2776502.89,2684347.0335563119,870958.79753286578,57997.59164290734,17954786.992813025,26843470.335563116,50599.766904019147,4069989.9108448913,11581286.691622244,-17494007.710594583,"","","","",""
1406245211.908,"","",16522761.0,27765028.9,1.7456964901676524,18.464704577316819,0.13510805832402772,449.05243783515209,239.04723868418222,61.936726052693501,24.11314333314952,"",363.3333333333333,33990492.046444319,33926098.625538841,"10",370.3333333333333,2776502.89,2683624.205818905,870958.79753286578,57997.59164290734,34390492.046444319,26836242.058189049,57828.044278083966,4069989.9108448913,11581286.691622244,-33926098.625538841,"","","","",""
1406245211.914,"","",16522761.0,27765028.9,2.0335023515858937,38.611138257814765,0.22757991670032676,431.69872694442103,180.63612741543125,43.765723224656128,22.551809984094284,"",192.83333333333334,18471326.52059539,18399093.698374979,"11",199.83333333333334,2776502.89,2682056.3255559178,870958.79753286578,57997.59164290734,18871326.52059539,26820563.255559176,73506.846907957719,4069989.9108448913,11581286.691622244,-18399093.698374979,"","","","",""
