"timestamp","label","/INPUTS","ga.baselineOceanVoyPowerUse","ga.baselineTotalPowerUse","ga.bladeLength[0]","ga.numBulbs[0]","ga.panelEff[0]","ga.panelRating[0]","ga.surfaceArea[0]","ga.tileCount[0]","ga.turbineCount[0]","/OUTPUTS","Constraint ( ga.breakEvenYear-14<0.0 )[0]","Constraint ( ga.totalInitialInvestment-400000<0.0 )[0]","Objective_0","driver.workflow.itername","ga.breakEvenYear","ga.originalEnergyCost","ga.totalEnergyCost","ga.totalEnergySaved","ga.totalFlowProtein","ga.totalInitialInvestment","ga.totalPowerConsumed","ga.totalPowerProduced","ga.totalPowerProtein","ga.totalPowerSand","ga.year5Roi","/METADATA","retries","max_retries","parent_uuid","msg"
1406245389.26,"","",16522761.0,27765028.9,2.2399330215775946,27.004745541796641,0.097439687284517573,233.23797640613216,433.91120464571179,65.056737007586463,18.920650352399857,"",607.0,58357643.021623403,58284510.720656089,"2",621.0,2776502.89,2681876.4298065375,870958.79753286578,57997.59164290734,58757643.021623403,26818764.298065372,75305.804401762332,4069989.9108448913,11581286.691622244,-58284510.720656089,"","","","",""
1406245389.273,"","",16522761.0,27765028.9,1.5986363127446825,17.803086843926263,0.19183732071554552,365.82364654887948,490.17103038351581,55.780926719120806,4.7518067051474517,"",1173.5,115616260.04406364,115527742.0125939,"3",1187.5,2776502.89,2678799.2837060522,870958.79753286578,57997.59164290734,116016260.04406364,26787992.837060519,106077.26540661485,4069989.9108448913,11581286.691622244,-115527742.0125939,"","","","",""
1406245389.295,"","",16522761.0,27765028.9,1.6093581902116871,21.449983083602056,0.15943409566738215,151.05935854265911,974.41213772825472,11.759109486006359,15.474395339906055,"",1789.6666666666667,189407412.2245332,189281234.61788586,"4",1803.6666666666667,2776502.89,2671267.3686705306,870958.79753286578,57997.59164290734,189807412.2245332,26712673.686705306,181396.41576182912,4069989.9108448913,11581286.691622244,-189281234.61788586,"","","","",""
1406245389.306,"","",16522761.0,27765028.9,1.535511163424566,25.214730097906649,0.070590526792241343,100.55769253486588,720.02442108797879,81.318608989761515,6.2824736730868382,"",737.6666666666666,69562210.471497402,69496780.904832006,"5",751.6666666666666,2776502.89,2683416.9766669217,870958.79753286578,57997.59164290734,69962210.471497402,26834169.766669217,59900.335797917753,4069989.9108448913,11581286.691622244,-69496780.904832006,"","","","",""
1406245389.312,"","",16522761.0,27765028.9,1.9612991259187686,26.578766982211725,0.22550790705430077,163.16935387841016,243.1432494176442,81.450123992054841,14.142896705121727,"",124.08333333333334,12676833.968827657,12603120.789108047,"6",138.08333333333334,2776502.89,2681760.2540560784,870958.79753286578,57997.59164290734,13076833.968827657,26817602.540560782,76467.561906351504,4069989.9108448913,11581286.691622244,-12603120.789108047,"","","","",""
1406245389.331,"","",16522761.0,27765028.9,1.6199983145379457,4.9668644073108226,0.18613247598878441,207.81353172526067,865.0136123249988,69.553345953466277,5.8177234504743431,"",1938.4166666666667,204770409.20517892,204644971.92841911,"7",1952.4166666666667,2776502.89,2671415.4346480398,870958.79753286578,57997.59164290734,205170409.20517892,26714154.346480396,179915.7559867393,4069989.9108448913,11581286.691622244,-204644971.92841911,"","","","",""
1406245389.337,"","",16522761.0,27765028.9,2.2727817232452896,33.393443058724849,0.058208421338288463,157.45688086220736,316.50267229408524,39.672832503963903,12.820704573690037,"",220.58333333333334,20975093.181697641,20919370.918520465,"8",234.58333333333334,2776502.89,2685358.4373645652,870958.79753286578,57997.59164290734,21375093.181697641,26853584.373645652,40485.728821481709,4069989.9108448913,11581286.691622244,-20919370.918520465,"","","","",""
1406245389.342,"","",16522761.0,27765028.9,2.0112694940761475,35.51853278970556,0.2146620186732332,411.77972975104495,25.863065175152883,70.011015938570722,15.370539864555157,"",-5.083333333333334,391826.4293534949,343725.06263179216,"9",8.916666666666666,2776502.89,2686882.6166556599,870958.79753286578,57997.59164290734,791826.4293534949,26868826.166556597,25243.935910536362,4069989.9108448913,11581286.691622244,-343725.06263179216,"","","","",""
1406245389.359,"","",16522761.0,27765028.9,2.2202219381714396,5.6994037179304371,0.060482004971898276,303.71937075811877,630.32243259179904,52.841866152474559,9.1772872244838855,"",1726.75,160858896.21248618,160795690.93037125,"10",1740.75,2776502.89,2683861.8335770145,870958.79753286578,57997.59164290734,161258896.21248618,26838618.335770141,55451.766696994098,4069989.9108448913,11581286.691622244,-160795690.93037125,"","","","",""
1406245389.38,"","",16522761.0,27765028.9,2.316379627654932,3.3561635873891227,0.14380992695271208,290.10182645238802,770.30625099418251,65.607833484443987,18.920822653815051,"",2215.9166666666665,227680735.20140991,227569322.64349496,"11",2229.9166666666665,2776502.89,2674220.3784170118,870958.79753286578,57997.59164290734,228080735.20140991,26742203.784170117,151866.31829701841,4069989.9108448913,11581286.691622244,-227569322.64349496,"","","","",""
