"timestamp","label","/INPUTS","ga.baselineOceanVoyPowerUse","ga.baselineTotalPowerUse","ga.bladeLength[0]","ga.numBulbs[0]","ga.panelEff[0]","ga.panelRating[0]","ga.surfaceArea[0]","ga.tileCount[0]","ga.turbineCount[0]","/OUTPUTS","Constraint ( ga.breakEvenYear-9<0.0 )[0]","Constraint ( ga.totalInitialInvestment-400000<0.0 )[0]","Objective_0","driver.workflow.itername","ga.breakEvenYear","ga.originalEnergyCost","ga.totalEnergyCost","ga.totalEnergySaved","ga.totalFlowProtein","ga.totalInitialInvestment","ga.totalPowerConsumed","ga.totalPowerProduced","ga.totalPowerProtein","ga.totalPowerSand","ga.year5Roi","/METADATA","retries","max_retries","parent_uuid","msg"
1406245249.196,"","",16522761.0,27765028.9,2.214320229397813,35.088176693913752,0.16035948487245699,297.27327209518984,138.54168722060223,84.128807182859418,22.751252734885291,"",76.91666666666667,7578876.0373795247,7514091.5098285461,"2",85.91666666666667,2776502.89,2683545.9844898046,870958.79753286578,57997.59164290734,7978876.0373795247,26835459.844898045,58610.257569090434,4069989.9108448913,11581286.691622244,-7514091.5098285461,"","","","",""
1406245249.202,"","",16522761.0,27765028.9,2.1063475239913272,36.196607372220072,0.13917751492796698,228.74832305025654,245.39467714459974,21.366981212811119,11.060676259397445,"",191.5,18108900.489872109,18047269.359796554,"3",200.5,2776502.89,2684176.6639848892,870958.79753286578,57997.59164290734,18508900.489872109,26841766.639848888,52303.462618246369,4069989.9108448913,11581286.691622244,-18047269.359796554,"","","","",""
1406245249.213,"","",16522761.0,27765028.9,1.6648143098577282,1.2234469634009031,0.1818827856588221,128.2628137690559,622.45635370335117,19.457176719129986,3.1122934112816552,"",650.75,65358541.921216518,65260138.435694061,"4",659.75,2776502.89,2676822.1928955084,870958.79753286578,57997.59164290734,65758541.921216518,26768221.928955082,125848.17351205203,4069989.9108448913,11581286.691622244,-65260138.435694061,"","","","",""
1406245249.226,"","",16522761.0,27765028.9,2.1221337263866866,8.5838563257669485,0.24051457789966341,137.95419146252513,830.83607085474523,88.174946546941072,9.0170267285887284,"",1127.25,124686782.70015736,124536314.93700106,"5",1136.25,2776502.89,2666409.3373687402,870958.79753286578,57997.59164290734,125086782.70015736,26664093.373687401,229976.72877973467,4069989.9108448913,11581286.691622244,-124536314.93700106,"","","","",""
1406245249.248,"","",16522761.0,27765028.9,2.2565203900016204,38.637636113609105,0.13635383242665081,291.90672467465777,821.63272090988653,82.905140597257827,20.380790730221854,"",2539.9166666666665,260830463.26680994,260718016.96642244,"6",2548.9166666666665,2776502.89,2674013.6299225022,870958.79753286578,57997.59164290734,261230463.26680994,26740136.299225021,153933.80324211196,4069989.9108448913,11581286.691622244,-260718016.96642244,"","","","",""
1406245249.259,"","",16522761.0,27765028.9,1.953383572231927,0.667705850712494,0.1662784888817864,214.55069834438149,525.26988583459729,40.491132348261942,12.000029470257347,"",790.3333333333334,77941614.201282158,77851551.08585608,"7",799.3333333333334,2776502.89,2678490.2669147858,870958.79753286578,57997.59164290734,78341614.201282158,26784902.669147857,109167.43331927794,4069989.9108448913,11581286.691622244,-77851551.08585608,"","","","",""
1406245249.282,"","",16522761.0,27765028.9,2.2618002270989122,26.718745579554231,0.1074857984755089,339.71856863407089,749.5328745514156,68.636242093025359,5.0548106679116769,"",2614.75,253209439.16693762,253126130.96379471,"8",2623.75,2776502.89,2679841.2493714206,870958.79753286578,57997.59164290734,253609439.16693762,26798412.493714206,95657.608752930129,4069989.9108448913,11581286.691622244,-253126130.96379471,"","","","",""
1406245249.287,"","",16522761.0,27765028.9,1.5816475117095841,15.163418881170561,0.13745265587840375,126.48324684461431,168.86963009904031,66.270649255436126,21.342128626794853,"",48.0,4797025.4187572431,4740672.7076422274,"9",57.0,2776502.89,2685232.3477769969,870958.79753286578,57997.59164290734,5197025.4187572431,26852323.477769967,41746.624697167084,4069989.9108448913,11581286.691622244,-4740672.7076422274,"","","","",""
1406245249.325,"","",16522761.0,27765028.9,2.0873881007274613,25.463568751659587,0.095837949466659411,246.59756126662481,980.86266535785353,9.9883121944337461,3.2159596666313437,"",3220.0,315252839.10678589,315164057.37347537,"10",3229.0,2776502.89,2678746.5433378983,870958.79753286578,57997.59164290734,315652839.10678589,26787465.433378983,106604.66908814975,4069989.9108448913,11581286.691622244,-315164057.37347537,"","","","",""
1406245249.355,"","",16522761.0,27765028.9,1.9042532953221125,25.104906195298259,0.18430346861471647,406.27441556712063,722.07268496483232,31.266755761748222,2.7667548913380049,"",2730.8333333333335,278749278.7024914,278639848.4484058,"11",2739.8333333333335,2776502.89,2674616.8391828821,870958.79753286578,57997.59164290734,279149278.7024914,26746168.39182882,147901.71063831486,4069989.9108448913,11581286.691622244,-278639848.4484058,"","","","",""
1406245249.361,"","",16522761.0,27765028.9,1.8922399284235749,10.739972005021352,0.1060955554922349,370.87189408473648,104.67565366612843,73.882745724325517,24.810060590254174,"",55.08333333333333,5430140.031072123,5374905.6553329825,"12",64.08333333333333,2776502.89,2685456.0148521722,870958.79753286578,57997.59164290734,5830140.031072123,26854560.148521721,39509.953945412126,4069989.9108448913,11581286.691622244,-5374905.6553329825,"","","","",""
1406245249.378,"","",16522761.0,27765028.9,1.5278471657291788,12.495729188962454,0.21963846699055453,179.54274396126326,863.36904809841428,48.596617699571979,1.8446744750604545,"",1622.5833333333333,175578167.58881268,175438853.96208951,"13",1631.5833333333333,2776502.89,2668640.1646553669,870958.79753286578,57997.59164290734,175978167.58881268,26686401.646553669,207668.45591346413,4069989.9108448913,11581286.691622244,-175438853.96208951,"","","","",""
