pumpFlow,pumpRatedHead,pumpRatedRpm,pumpRunRpm,pumpEff,flowLossCoeff,heatExchFlowLossCoef,heatExchValveOpen,denitFlowLossCoef,ozoneFlowLossCoef,ozoneValveOpen,denitValveOpen,deaerationFlowLossCoef,pumpEffOut,pumpPower,pumpFlow,headExchFlow,heatExch2Flow,sandPowerOut,sandPowerIn,sandFlow,heatExchPowerIn,heatExchPowerOut,juncPowerIn,ozone1_6Flow,ozone1_6PowerIn,denitrifictionPowerIn,denitrificationFlow,denitificationPowerOut,ozone7_12Flow,deareationPowerIn,deareationFlow,powerIn,bypassFlow,deareationPowerOut
1700,40,1300,1300,0.6,10,6,0.1,3,6,1,0.1,2,0.375621007,13.89014324,541.5995586,-19304.17426,-190.4945868,54.1187196,54.13997018,-271.5721223,53.94707663,53.94079414,54.07694066,-857.6018757,54.05296942,53.9686614,-685.2546711,53.92807103,-114.2091119,53.92581601,-19494.66885,31.99757727,-13663.80292,32.0249011
1700,40,1300,1300,0.6,10,6,0.1,3,6,1,1,0.1,0.582740437,21.16095508,1850.68489,-65989.0789,-628.1492086,46.92590484,47.17452462,-928.9139288,44.92800914,44.85970617,46.45972835,-2644.100981,46.19784774,46.41427303,-3952.102724,45.06419529,-658.6837874,44.98919097,-66617.22811,31.90280844,-46800.5195,32.20250915
1700,40,1300,1300,0.6,10,6,1,0.1,0.1,0.1,0.1,2,0.375179761,13.88095106,540.5700463,-19118.68865,-338.9191807,54.12029517,54.14146498,-271.0554714,53.95825204,53.93836911,54.07982104,-172.0802804,53.84266852,53.84572252,-1029.571942,53.84266821,-171.5953237,53.84255728,-19457.60783,31.99761099,-17395.55421,32.02483398
1700,40,1300,1300,0.6,10,6,1,0.1,0.1,0.1,1,0.1,0.582364593,21.16861804,1856.56088,-65706.81525,-1121.925617,46.87056437,47.12076297,-931.865575,44.95922042,44.741277,46.40091879,-376.6172855,45.07193677,46.27798977,-20184.86237,45.10413514,-3364.143728,45.07152806,-66828.74087,31.90215077,-44384.17479,32.20370989
1700,40,1300,1300,0.6,10,6,1,0.1,0.1,1,0.1,0.1,0.581055416,21.19179243,1875.492105,-66377.1296,-1133.061347,46.69078654,46.94611801,-941.3752245,44.74023888,44.51794613,46.20038975,-5047.391876,45.4126144,45.34845264,-1766.980703,45.3394574,-294.4967838,45.33920754,-67510.19095,31.90001267,-35458.85899,32.20761156
1700,40,1300,1300,0.6,10,6,1,0.1,0.1,1,1,2,0.376060744,13.89931733,542.6271296,-19191.49402,-340.1659589,54.11714097,54.13847235,-272.0878,53.95386139,53.93383188,54.07330787,-1079.342795,54.01244693,54.063309,-4279.961622,54.01055355,-713.326937,54.00908812,-19531.65998,31.99754355,-8775.641584,32.02496823
1700,40,1300,1300,0.6,10,6,1,0.1,6,0.1,0.1,0.1,0.584633313,21.11244791,1816.946121,-64304.12866,-1098.636404,47.23955008,47.47917781,-911.9662669,45.40888432,45.19989288,46.80009362,-527.9284454,44.56841818,44.59690153,-3158.819439,44.568152,-526.4699065,44.5202361,-65402.76507,31.90655417,-59076.37496,32.19566626
1700,40,1300,1300,0.6,10,6,1,0.1,6,0.1,1,2,0.375567696,13.88903194,541.4750893,-19150.72051,-339.4676156,54.11891041,54.14015122,-271.5096585,53.9563241,53.93637676,54.0775732,-135.735605,53.91892608,54.0717131,-4505.501835,54.01322348,-750.9169726,53.91574079,-19490.18812,31.99758135,-14170.27266,32.02489298
1700,40,1300,1300,0.6,10,6,1,0.1,6,1,0.1,2,0.375629917,13.890329,541.6203611,-19155.86199,-339.5557192,54.1186877,54.13993992,-271.5825618,53.95601404,53.93605635,54.07714362,-850.9537325,54.05269032,53.93238312,-797.1588775,53.93055212,-132.8598129,53.92750046,-19495.41771,31.99757659,-13592.53644,32.02490246
1700,40,1300,1300,0.6,10,6,1,0.1,6,1,1,0.1,0.581952516,21.1764612,1862.753618,-65926.08605,-1125.569157,46.81200103,47.06387342,-934.9763426,44.88785658,44.66849445,46.33617383,-2218.995417,46.01018597,46.28005361,-12080.55893,45.85958998,-2013.426488,45.15881727,-67051.65521,31.90145355,-41657.12378,32.20498247
1700,40,1300,1300,0.6,10,6,1,3,0.1,0.1,0.1,0.1,0.584683493,21.11086396,1815.926016,-64268.00886,-1098.03646,47.24892338,47.48828191,-911.4538513,45.42031253,45.21154924,46.81007793,-536.5770133,44.50702605,45.15468416,-2737.780466,44.50679639,-456.2967443,44.50619649,-65366.04532,31.90666631,-59408.80277,32.19546127
1700,40,1300,1300,0.6,10,6,1,3,0.1,0.1,1,2,0.375249324,13.88239933,540.7322389,-19124.42906,-339.0174779,54.12004735,54.14122987,-271.1368661,53.95790694,53.93801247,54.07946519,-166.8326394,53.85577135,54.0787286,-1605.664609,53.85586985,-267.6107682,53.8556635,-19463.44654,31.99760568,-16856.78609,32.02484454
1700,40,1300,1300,0.6,10,6,1,3,0.1,1,0.1,2,0.375981297,13.89765887,542.4414362,-19184.92186,-340.053412,54.1174267,54.13874346,-271.9946112,53.95425922,53.93424297,54.07416981,-1541.849237,54.00086938,54.01233394,-459.6844988,53.99406885,-76.61408314,53.99401932,-19524.97527,31.99754965,-9814.195356,32.02495609
1700,40,1300,1300,0.6,10,6,1,3,0.1,1,1,0.1,0.580991714,21.19280001,1876.361809,-66407.92501,-1133.57189,46.68247385,46.93804233,-941.8121011,44.73011847,44.50762554,46.19097375,-4956.24244,45.42234714,46.03183702,-2804.180305,45.35219682,-467.3633841,45.35156753,-67541.4969,31.89991394,-34999.86195,32.20779166
1700,40,1300,1300,0.6,10,6,1,3,6,0.1,0.1,2,0.37515992,13.88053804,540.5237938,-19117.05168,-338.8911254,54.12036581,54.14153199,-271.03226,53.95835042,53.93847078,54.07991918,-171.7494337,53.84392014,53.90929723,-878.8636993,53.84252976,-146.4772832,53.83882045,-19455.9428,31.9976125,-17546.5825,32.02483096
1700,40,1300,1300,0.6,10,6,1,3,6,0.1,1,0.1,0.584409073,21.11929334,1821.407122,-64462.08364,-1101.259896,47.19848438,47.43929109,-914.2071042,45.35881991,45.14882935,46.75627049,-514.7084973,44.62752285,46.7494451,-4874.286846,44.69581439,-812.381141,44.58172379,-65563.34354,31.90606305,-57600.80571,32.19656394
1700,40,1300,1300,0.6,10,6,1,3,6,1,0.1,0.1,0.582908441,21.1573576,1847.997226,-65403.58735,-1116.895514,46.95115379,47.19904815,-927.5638504,45.0573855,44.84139057,46.48926351,-2735.896128,46.24537633,45.38737325,-2186.050587,44.97430785,-364.3417645,44.95135978,-66520.48286,31.90311061,-47919.05551,32.2019575
1700,40,1300,1300,0.6,10,6,1,3,6,1,1,2,0.375660213,13.89096064,541.6911106,-19158.36597,-339.5986187,54.11857919,54.13983697,-271.6180669,53.95586302,53.93590028,54.07692597,-826.5197168,54.05133256,54.07248343,-1235.397224,53.94055749,-205.8995373,53.93322827,-19497.96459,31.99757427,-13303.44907,32.02490708
1700,40,1300,1300,0.85,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,0.531664343,9.799975007,540.832876,-19245.30489,-221.2270672,54.14076877,54.14101029,-289.5235967,53.96700756,53.96686454,54.10005693,-172.1536713,53.86270213,53.86575874,-1030.011045,53.86270182,-171.6685076,53.86259084,-19466.53196,31.99760287,-17403.59889,32.02485013
1700,40,1300,1300,0.85,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.824086888,14.95119303,1866.309074,-66441.77085,-736.3188537,47.02700284,47.03006406,-1030.755807,44.96656494,44.96500079,46.55122327,-378.4815537,45.20899529,46.42711713,-20285.37787,45.2415159,-3380.896312,45.20858253,-67178.08971,31.90105604,-44621.82251,32.20570781
1700,40,1300,1300,0.85,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1,0.822093131,14.96690566,1885.519734,-67125.8781,-743.7024556,46.84853438,46.85166055,-1041.630872,44.74550481,44.74390913,46.35168572,-5073.139954,45.55579522,45.49097806,-1776.048595,45.48188999,-296.0080991,45.48163754,-67869.58056,31.89887499,-35654.69223,32.20968651
1700,40,1300,1300,0.85,0.1,0.1,0.1,0.1,0.1,1,1,2,0.532913497,9.812955666,542.8926364,-19318.63527,-222.0449519,54.13776672,54.13801014,-290.6536355,53.96268112,53.96253757,54.09369145,-1079.822852,54.03277637,54.08368368,-4281.864821,54.03088131,-713.6441368,54.02941457,-19540.68023,31.99753532,-8779.878294,32.02498462
1700,40,1300,1300,0.85,0.1,0.1,0.1,0.1,6,0.1,0.1,0.1,0.827563838,14.91275862,1826.12968,-65010.94355,-720.8829984,47.39301137,47.39593904,-1008.018967,45.42018429,45.41868503,46.94794838,-530.4109309,44.69520213,44.72395466,-3173.678618,44.69493367,-528.9464363,44.64656536,-65731.82655,31.90554514,-59375.68235,32.19751035
1700,40,1300,1300,0.85,0.1,0.1,0.1,0.1,6,0.1,1,2,0.532214392,9.805686217,541.7390836,-19277.56724,-221.5868359,54.1394509,54.13969325,-290.0207519,53.96510787,53.96496462,54.09787454,-135.7943798,53.93909,54.09200937,-4507.452751,54.03346909,-751.2421252,53.93590195,-19499.15408,31.99757318,-14176.93505,32.02490923
1700,40,1300,1300,0.85,0.1,0.1,0.1,0.1,6,1,0.1,2,0.532302616,9.806602933,541.8845441,-19282.7458,-221.6446393,54.13923893,54.13948142,-290.1005553,53.96480235,53.96465906,54.09745542,-851.323237,54.07298088,53.95256917,-797.5050195,53.95073659,-132.9175032,53.94768228,-19504.39044,31.99756841,-13598.946,32.02491873
1700,40,1300,1300,0.85,0.1,0.1,0.1,0.1,6,1,1,0.1,0.823458742,14.9565217,1872.591472,-66665.49158,-738.7340274,46.96888656,46.97196895,-1034.31197,44.89455125,44.89297682,46.48682946,-2230.026203,46.15742074,46.4301666,-12141.33464,46.00545065,-2023.555773,45.29759073,-67404.22561,31.90034508,-41882.73375,32.20700503
1700,40,1300,1300,0.85,0.1,0.1,0.1,3,0.1,0.1,0.1,0.1,0.827641218,14.91166953,1825.095417,-64974.1126,-720.4855167,47.40230369,47.40522796,-1007.433848,45.43170704,45.43020943,46.95786333,-539.0969682,44.63309682,45.28686165,-2750.641456,44.63286499,-458.4402427,44.63225944,-65694.59812,31.9056594,-59709.37485,32.19730154
1700,40,1300,1300,0.85,0.1,0.1,0.1,3,0.1,0.1,1,2,0.531762975,9.800998577,540.9952761,-19251.08657,-221.291548,54.14053293,54.1407746,-289.61269,53.96666752,53.96652446,54.09971285,-166.903966,53.8758277,54.09897562,-1606.350918,53.87592633,-267.725153,53.8757198,-19472.37812,31.99759756,-16864.60341,32.02486071
1700,40,1300,1300,0.85,0.1,0.1,0.1,3,0.1,1,0.1,2,0.532800846,9.811783488,542.7066964,-19312.01552,-221.9711462,54.1380387,54.13828194,-290.5516164,53.96307315,53.96292964,54.09454027,-1542.531319,54.02117497,54.03264966,-459.887923,54.0143684,-76.64798716,54.01431885,-19533.98667,31.99754143,-9818.910834,32.02497245
1700,40,1300,1300,0.85,0.1,0.1,0.1,3,0.1,1,1,0.1,0.821996261,14.9675863,1886.402546,-67157.31637,-744.041153,46.84027882,46.84340799,-1042.130689,44.73528413,44.733687,46.34230979,-4981.559284,45.56575535,46.18155433,-2818.596337,45.49488665,-469.7660561,45.49425085,-67901.35753,31.89877424,-35193.40549,32.20987024
1700,40,1300,1300,0.85,0.1,0.1,0.1,3,6,0.1,0.1,2,0.531636211,9.799683107,540.7865642,-19243.65614,-221.2086712,54.14083599,54.14107748,-289.4981908,53.9671045,53.96696149,54.10015172,-171.8226171,53.86395157,53.92938438,-879.2381878,53.86256,-146.539698,53.85884753,-19464.86481,31.99760439,-17554.69092,32.02484711
1700,40,1300,1300,0.85,0.1,0.1,0.1,3,6,0.1,1,0.1,0.827218373,14.91746264,1830.652849,-65172.01739,-722.6212416,47.35229706,47.35523962,-1010.577972,45.36970171,45.3681952,46.9044248,-517.1437888,44.75545801,46.89754422,-4897.359554,44.82439879,-816.2265923,44.70922404,-65894.63863,31.90504466,-57894.41634,32.19842484
1700,40,1300,1300,0.85,0.1,0.1,0.1,3,6,1,0.1,0.1,0.824917395,14.9435217,1857.620449,-66132.35772,-732.9835472,47.10698144,47.11001353,-1025.838088,45.0656391,45.06408908,46.63908773,-2749.311969,46.3927708,45.52633546,-2196.786079,45.10919725,-366.1310132,45.08602291,-66865.34127,31.90203499,-48172.68338,32.20392113
1700,40,1300,1300,0.85,0.1,0.1,0.1,3,6,1,1,2,0.532345573,9.807049357,541.955386,-19285.26786,-221.6727731,54.13913566,54.13937822,-290.1394211,53.96465353,53.96451022,54.09724285,-826.8791158,54.07162719,54.09279644,-1235.93441,53.96075575,-205.9890684,53.95342016,-19506.94063,31.99756609,-13309.73152,32.02492336
1700,40,1300,1300,0.85,0.1,0.1,1,0.1,0.1,0.1,0.1,0.1,0.827615841,14.91203009,1825.685345,-61425.6746,-4290.162344,47.39706498,47.39998996,-1007.764011,45.6266587,45.57349235,46.9305419,-535.4029511,44.63623184,44.66577981,-3203.211315,44.63622707,-533.8685537,44.63540616,-65715.83694,31.90563426,-59300.20793,32.19735005
1700,40,1300,1300,0.85,0.1,0.1,1,0.1,0.1,0.1,1,2,0.532448174,9.808115813,542.1290976,-18172.02554,-1341.168544,54.13888263,54.13912534,-290.2346603,53.98267068,53.9774775,54.09542044,-117.0757795,53.96703494,54.08344678,-6272.578348,53.97010756,-1045.429725,53.96695925,-19513.19409,31.9975606,-12538.16106,32.02493429
1700,40,1300,1300,0.85,0.1,0.1,1,0.1,0.1,1,0.1,2,0.532796783,9.811741215,542.7042894,-18191.37526,-1342.524862,54.13804252,54.13828576,-290.5502364,53.98149749,53.97629379,54.09326214,-1535.44803,54.02040542,54.01449993,-537.1633448,54.01366885,-89.52722422,54.01361098,-19533.90012,31.99754171,-9784.048598,32.02497189
1700,40,1300,1300,0.85,0.1,0.1,1,0.1,0.1,1,1,0.1,0.821395828,14.97165588,1891.818954,-63660.86013,-4435.46259,46.78953268,46.79268009,-1045.196865,44.87700573,44.82030851,46.28345308,-3600.527015,45.60837516,46.17184416,-14251.93485,45.58721557,-2375.322474,45.57097588,-68096.32272,31.89816139,-32241.22578,32.21098812
1700,40,1300,1300,0.85,0.1,0.1,1,0.1,6,0.1,0.1,2,0.531652818,9.799855419,540.8182474,-18127.92702,-1338.078436,54.14079031,54.14103182,-289.5155102,53.98533337,53.98016409,54.0988281,-170.5392325,53.86591942,53.86889136,-1020.388853,53.86589135,-170.0648092,53.86089134,-19466.00545,31.99760355,-17422.38121,32.02484877
1700,40,1300,1300,0.85,0.1,0.1,1,0.1,6,0.1,1,0.1,0.825369027,14.939015,1852.955012,-62345.66032,-4351.752347,47.14980213,47.15281733,-1023.193926,45.32618065,45.2714781,46.66332739,-433.3547971,45.04754743,46.60269985,-14378.64309,46.00734489,-2396.440517,45.0150866,-66697.41266,31.90260159,-49718.6408,32.20288953
1700,40,1300,1300,0.85,0.1,0.1,1,0.1,6,1,0.1,0.1,0.824949337,14.94321255,1857.537841,-62500.26841,-4362.103858,47.10780426,47.11083477,-1025.787596,45.27511064,45.22014725,46.61733279,-2729.061405,46.36677675,45.12970143,-2555.976652,45.11088644,-425.9961099,45.07952811,-66862.37226,31.90208686,-47932.02719,32.20382917
1700,40,1300,1300,0.85,0.1,0.1,1,0.1,6,1,1,2,0.532564992,9.80933035,542.3215989,-18178.50149,-1341.622344,54.13860166,54.13884454,-290.3402769,53.98227766,53.97708096,54.09476182,-685.5388489,54.06390171,54.08937708,-3728.627925,54.0493314,-621.4379878,53.98258861,-19520.12383,31.99755427,-11678.26281,32.02494688
1700,40,1300,1300,0.85,0.1,0.1,1,3,0.1,0.1,0.1,2,0.531631169,9.799630793,540.782609,-18126.72817,-1337.994359,54.14084204,54.14108352,-289.495959,53.98540562,53.98023699,54.09890121,-173.4868425,53.85812304,53.9258316,-885.1554375,53.85810626,-147.5259064,53.85801089,-19464.72253,31.99760472,-17538.64604,32.02484645
1700,40,1300,1300,0.85,0.1,0.1,1,3,0.1,0.1,1,0.1,0.827255141,14.91697569,1830.430508,-61585.75762,-4300.882142,47.35436269,47.35730328,-1010.448568,45.57475178,45.5213196,46.88477344,-521.2753695,44.70185445,46.87731963,-5016.354854,44.70308497,-836.0591435,44.70107179,-65886.63976,31.90510976,-57742.6327,32.19830847
1700,40,1300,1300,0.85,0.1,0.1,1,3,0.1,1,0.1,0.1,0.822217634,14.9660218,1884.646529,-63414.84483,-4423.30916,46.85676269,46.85988454,-1041.132664,44.97014267,44.91362627,46.33741638,-5096.059173,45.53844374,45.66291354,-1518.412969,45.46380242,-253.0688289,45.46361805,-67838.15399,31.89901893,-35743.38599,32.20942687
1700,40,1300,1300,0.85,0.1,0.1,1,3,0.1,1,1,2,0.532812227,9.8119019,542.7298017,-18192.23352,-1342.585,54.13800522,54.13824848,-290.5642335,53.9814455,53.97624134,54.09315089,-1506.100841,54.0222164,54.07842268,-851.5278385,54.01577091,-141.9213066,54.01567917,-19534.81852,31.99754087,-9646.685642,32.02497356
1700,40,1300,1300,0.85,0.1,0.1,1,3,6,0.1,0.1,0.1,0.827715778,14.91060918,1824.340541,-61380.30631,-4287.124219,47.40914231,47.41206288,-1007.003221,45.64134175,45.58825062,46.94346043,-533.6869279,44.66604736,45.29700836,-2730.853429,44.65262371,-455.1422394,44.61682456,-65667.43053,31.90578268,-59734.45554,32.19707881
1700,40,1300,1300,0.85,0.1,0.1,1,3,6,0.1,1,2,0.531746771,9.800830401,540.9729466,-18133.13123,-1338.443156,54.14056567,54.14080732,-289.6003779,53.9850197,53.9798476,54.09850065,-165.6025498,53.87813725,54.09777511,-1568.199068,53.88520554,-261.3665117,53.87339612,-19471.57439,31.99759849,-16909.76002,32.02485885
1700,40,1300,1300,0.85,0.1,0.1,1,3,6,1,0.1,2,0.532283939,9.806408849,541.8580894,-18162.90836,-1340.529855,54.1392778,54.13952026,-290.0859792,53.98322164,53.9780334,54.09626162,-858.0260686,54.07230734,53.98789739,-685.5166494,53.94727853,-114.252775,53.94502193,-19503.43821,31.99756949,-13669.76515,32.0249166
1700,40,1300,1300,0.85,0.1,0.1,1,3,6,1,1,0.1,0.824739,14.94523586,1859.787482,-62576.16548,-4367.182956,47.08714176,47.0901798,-1027.060824,45.25000488,45.19491348,46.59463689,-2656.914375,46.33134116,46.54858301,-3970.080948,45.18684295,-661.6801592,45.11119073,-66943.34843,31.90183396,-47031.78125,32.20429081
1700,40,1300,1300,0.85,0.1,6,0.1,0.1,0.1,0.1,0.1,0.1,0.827552816,14.91291266,1826.276384,-65117.04109,-620.0661221,47.39169279,47.39462094,-1008.101963,45.446178,45.37962139,46.94592606,-535.5377991,44.64942083,44.67899742,-3204.166634,44.64941617,-534.0277723,44.64859447,-65737.10721,31.90552893,-59319.71378,32.19753997
1700,40,1300,1300,0.85,0.1,6,0.1,0.1,0.1,0.1,1,2,0.532455951,9.808196656,542.1374728,-19322.82293,-190.6725448,54.13887009,54.13911281,-290.2393185,53.96689603,53.96060179,54.09660748,-117.0384827,53.96824503,54.08473409,-6273.94017,53.97131976,-1045.656695,53.96816937,-19513.49547,31.99756012,-12537.32441,32.02493525
1700,40,1300,1300,0.85,0.1,6,0.1,0.1,0.1,1,0.1,2,0.532804196,9.811818345,542.71223,-19343.31749,-190.8683763,54.1380306,54.13827386,-290.5546544,53.96569196,53.95938478,54.09445433,-1535.230223,54.02155888,54.01565731,-537.3366193,54.0148254,-89.55610323,54.01476751,-19534.18587,31.99754125,-9785.467907,32.02497281
1700,40,1300,1300,0.85,0.1,6,0.1,0.1,0.1,1,1,0.1,0.821397233,14.97164659,1891.765931,-67452.70087,-641.7125606,46.79001998,46.79316743,-1045.167427,44.70259935,44.63131471,46.28416898,-3597.00333,45.60839536,46.17312569,-14261.87133,45.58736249,-2376.978556,45.57109129,-68094.41343,31.89816047,-32250.52211,32.21098935
1700,40,1300,1300,0.85,0.1,6,0.1,0.1,6,0.1,0.1,2,0.531660365,9.799933729,540.8263281,-19276.07,-190.2262478,54.14077827,54.14101979,-289.5200053,53.96963389,53.96336908,54.10001039,-170.5378243,53.86708942,53.87006186,-1020.40356,53.8670617,-170.06726,53.86206143,-19466.29625,31.99760309,-17422.66574,32.0248497
1700,40,1300,1300,0.85,0.1,6,0.1,0.1,6,0.1,1,0.1,0.825288914,14.93983182,1853.578033,-66090.74376,-629.0901482,47.14403537,47.14705395,-1023.550275,45.13999814,45.07149058,46.67891019,-433.3884844,45.06165452,46.61917879,-14385.49227,46.02293035,-2397.582045,45.02918295,-66719.83391,31.902489,-49734.01073,32.20309235
1700,40,1300,1300,0.85,0.1,6,0.1,0.1,6,1,0.1,0.1,0.824867552,14.94400398,1858.155141,-66253.98362,-630.6039857,47.10207288,47.10510675,-1026.140706,45.08813074,45.01929296,46.63307511,-2729.495713,46.38152955,45.14378184,-2556.928742,45.12494449,-426.1547904,45.0935489,-66884.58761,31.90197488,-47950.68459,32.20403086
1700,40,1300,1300,0.85,0.1,6,0.1,0.1,6,1,1,2,0.532572251,9.809405831,542.329334,-19329.66427,-190.7379299,54.13859006,54.13883296,-290.344581,53.9664942,53.96019564,54.09595279,-685.0394013,54.06486181,54.09060528,-3729.752234,54.05052408,-621.6253724,53.98372208,-19520.4022,31.99755382,-11680.41355,32.02494778
1700,40,1300,1300,0.85,0.1,6,0.1,3,0.1,0.1,0.1,2,0.531638716,9.7997091,540.7906891,-19274.7992,-190.2141066,54.14083001,54.1410715,-289.5004536,53.96970815,53.96344414,54.10008333,-173.4861192,53.85929294,53.92700495,-885.1680196,53.85927616,-147.5280033,53.85918079,-19465.0133,31.99760425,-17538.92857,32.02484738
1700,40,1300,1300,0.85,0.1,6,0.1,3,0.1,0.1,1,0.1,0.827189291,14.91784732,1831.026899,-65286.46602,-621.6366147,47.3489246,47.35186838,-1010.789599,45.39328895,45.32639482,46.90019497,-521.4196627,44.71519525,46.8930019,-5018.037897,44.71642723,-836.3396495,44.71441189,-65908.10263,31.90500322,-57761.54676,32.19850055
1700,40,1300,1300,0.85,0.1,6,0.1,3,0.1,1,0.1,0.1,0.822119587,14.96671857,1885.277933,-67221.30828,-639.5685933,46.85079475,46.85392009,-1041.493973,44.77769389,44.70688501,46.35358068,-5095.850538,45.55300601,45.67796159,-1519.608249,45.47836772,-253.2680414,45.47818292,-67860.87688,31.89890259,-35766.1654,32.20963619
1700,40,1300,1300,0.85,0.1,6,0.1,3,0.1,1,1,2,0.53281966,9.811979232,542.7377661,-19344.22807,-190.8770633,54.13799326,54.13823654,-290.5686645,53.96563843,53.95933068,54.09434307,-1505.880635,54.02337292,54.07965054,-851.8311971,54.01693051,-141.9718662,54.01683873,-19535.10513,31.99754041,-9647.990126,32.02497448
1700,40,1300,1300,0.85,0.1,6,0.1,3,6,0.1,0.1,0.1,0.827653511,14.91149527,1824.930402,-65069.03728,-619.6211252,47.40378567,47.4067094,-1007.340494,45.46113395,45.39467283,46.95883023,-533.8282856,44.67924238,45.31081429,-2731.664533,44.6658105,-455.2774222,44.62997695,-65688.65841,31.90567763,-59754.02416,32.19726823
1700,40,1300,1300,0.85,0.1,6,0.1,3,6,0.1,1,2,0.531754335,9.800908903,540.9810494,-19281.58706,-190.2789231,54.14055359,54.14079526,-289.6048852,53.9693114,53.96304312,54.09968359,-165.6029746,53.87931057,54.0989779,-1568.263739,53.88638034,-261.3772899,53.87456936,-19471.86598,31.99759802,-16909.98439,32.02485979
1700,40,1300,1300,0.85,0.1,6,0.1,3,6,1,0.1,2,0.532291455,9.806486955,541.8661413,-19313.1477,-190.5802606,54.13926575,54.13950823,-290.0904587,53.96746345,53.96117531,54.09744882,-857.9777551,54.07345657,53.98907463,-685.555012,53.94844867,-114.2591687,53.94619167,-19503.72796,31.99756902,-13670.30642,32.02491753
1700,40,1300,1300,0.85,0.1,6,0.1,3,6,1,1,0.1,0.824655902,14.94601966,1860.40599,-66334.25938,-631.3478605,47.08139061,47.08443202,-1027.414635,45.06257181,44.99357155,46.61041241,-2657.211428,46.34592888,46.56450532,-3971.698401,45.20100677,-661.9497335,45.12525685,-66965.60724,31.90172161,-47050.64027,32.20449314
1700,40,1300,1300,0.85,0.1,6,1,0.1,0.1,0.1,0.1,2,0.531665811,9.799990238,540.8352902,-19127.54799,-339.0708876,54.14076526,54.14100679,-289.5249216,53.97857198,53.95867124,54.10025435,-172.154386,53.86289757,53.8659542,-1030.015322,53.86289726,-171.6692203,53.86278628,-19466.61887,31.99760279,-17403.67724,32.02485029
1700,40,1300,1300,0.85,0.1,6,1,0.1,0.1,0.1,1,0.1,0.824081944,14.9512365,1866.368032,-66052.54723,-1127.664829,47.02646071,47.02952209,-1030.789056,45.09496286,44.8747844,46.55195287,-378.5005461,45.2096478,46.42779162,-20285.79306,45.24216896,-3380.96551,45.209235,-67180.21206,31.90105083,-44623.41572,32.20571741
1700,40,1300,1300,0.85,0.1,6,1,0.1,0.1,1,0.1,0.1,0.822087318,14.96694671,1885.581317,-66732.83262,-1138.964776,46.8479608,46.85108713,-1041.665616,44.87646514,44.65185044,46.35240289,-5073.365825,45.55650042,45.49167662,-1776.072799,45.48258858,-296.0121331,45.48233614,-67871.79739,31.89886941,-35655.52965,32.20969678
1700,40,1300,1300,0.85,0.1,6,1,0.1,0.1,1,1,2,0.532914975,9.812971049,542.8950757,-19200.44875,-340.3192833,54.13776315,54.13800657,-290.6549743,53.97433123,53.95428366,54.09389022,-1079.827465,54.03297461,54.08388236,-4281.883501,54.03107953,-713.6472502,54.02961279,-19540.76804,31.99753524,-8779.919747,32.02498478
1700,40,1300,1300,0.85,0.1,6,1,0.1,6,0.1,0.1,0.1,0.827560231,14.91280907,1826.18566,-64629.79641,-1104.045319,47.39251018,47.39543799,-1008.050523,45.54326637,45.3322124,46.94866375,-530.427115,44.69581456,44.72456815,-3173.769998,44.69554585,-528.9616664,44.64717534,-65733.84173,31.90554026,-59377.50904,32.19751934
1700,40,1300,1300,0.85,0.1,6,1,0.1,6,0.1,1,2,0.532215865,9.805701514,541.7415088,-19159.62136,-339.6200256,54.13944736,54.13968972,-290.0220822,53.97670994,53.95674469,54.09807256,-135.7949517,53.93928668,54.09220734,-4507.471741,54.03366656,-751.2452901,53.9360986,-19499.24138,31.9975731,-14176.99993,32.02490939
1700,40,1300,1300,0.85,0.1,6,1,0.1,6,1,0.1,2,0.532304089,9.806618241,541.8869712,-19164.76956,-339.7082432,54.13923539,54.13947789,-290.1018865,53.97641047,53.95643485,54.09765353,-851.3268312,54.07317878,53.95276606,-797.5083896,53.95093346,-132.9180649,53.94787912,-19504.47781,31.99756833,-13599.00843,32.02491889
1700,40,1300,1300,0.85,0.1,6,1,0.1,6,1,1,0.1,0.823453397,14.95656544,1872.652208,-66275.05028,-1131.361662,46.96832562,46.97140818,-1034.346232,45.02377011,44.80214479,46.48754532,-2230.193116,46.15826009,46.43085736,-12141.51772,46.00613992,-2023.586287,45.29827751,-67406.41194,31.9003396,-41883.73553,32.20701512
1700,40,1300,1300,0.85,0.1,6,1,3,0.1,0.1,0.1,0.1,0.827637644,14.91172014,1825.15131,-64593.17306,-1103.437082,47.40180363,47.40472805,-1007.465354,45.5546539,45.34383237,46.95857847,-539.1131503,44.6337055,45.28750008,-2750.720599,44.63347366,-458.4534331,44.63286808,-65696.61015,31.90565454,-59711.21065,32.19731051
1700,40,1300,1300,0.85,0.1,6,1,3,0.1,0.1,1,2,0.531764444,9.801013819,540.9976924,-19133.29579,-339.1693101,54.14052942,54.1407711,-289.6140154,53.97823869,53.95832639,54.09991037,-166.9046604,53.87602335,54.09917314,-1606.357601,53.87612198,-267.7262668,53.87591545,-19472.4651,31.99759748,-16864.67954,32.02486087
