ratedSpeed,flc,ratedEff,ratedHead,ratedFlow,csa,runSpeed,pumpHp,totalFlowOut,pskFlow2,pskFlow1,pIn,pOut1
1451.748252,56.22377622,0.779370629,35.73426573,1816.433566,0.451048951,959.4405594,4.210993917,68089.11227,-2053.20278,-2061.311805,2.198747998,2.257698375
1558.041958,124.7552448,0.722727273,34.1958042,1875.174825,0.21048951,993.006993,4.396804437,58196.02167,-1747.742621,-1753.447712,2.200755061,2.398605402
1295.104895,191.3286713,0.649300699,36.57342657,1743.006993,0.381118881,1524.475524,28.09193573,111066.6238,-3333.955787,-3344.63783,2.186359439,2.573214181
858.7412587,128.6713287,0.831818182,21.74825175,1752.797203,0.241258741,1418.181818,38.18063188,137245.9229,-4148.328423,-4166.343115,2.175345005,3.084046525
1434.965035,293.1468531,0.863286713,24.96503497,1561.888112,0.448251748,953.8461538,2.53230808,54704.56076,-1646.83201,-1652.7944,2.200862207,2.302935691
937.0629371,210.9090909,0.653496503,35.87412587,1463.986014,0.123776224,1211.188811,32.85954769,75564.39847,-2241.450681,-2244.27148,2.196491219,3.616778175
864.3356643,116.9230769,0.672377622,34.33566434,1488.461538,0.185314685,847.5524476,13.01306588,74941.9983,-2236.072029,-2241.026033,2.197170081,2.579297774
1334.265734,71.88811189,0.861188811,27.48251748,1615.734266,0.333566434,914.6853147,3.017103628,61325.099,-1848.493918,-1855.661863,2.200154717,2.273233231
925.8741259,163.9160839,0.775174825,26.36363636,1591.258741,0.358741259,813.986014,6.589522996,74653.01151,-2246.936843,-2255.112768,2.197240344,2.368588677
914.6853147,50.34965035,0.756293706,29.58041958,1772.377622,0.38951049,1496.503497,51.38528485,162232.6635,-4906.86378,-4928.77734,2.163295407,2.526912559
853.1468531,42.51748252,0.718531469,23.70629371,1527.622378,0.459440559,1267.132867,27.76454974,128739.4283,-3888.169211,-3904.609562,2.179539873,2.368147195
1362.237762,28.81118881,0.611538462,29.86013986,1356.293706,0.325174825,1071.328671,5.529583556,61951.7335,-1854.025381,-1859.022747,2.20003121,2.247934602
819.5804196,32.72727273,0.645104895,30.27972028,1836.013986,0.383916084,1334.265734,62.52968709,167868.4278,-5085.467286,-5109.575766,2.160286833,2.493803938
1367.832168,265.7342657,0.884265734,30.6993007,1689.160839,0.344755245,970.6293706,3.956222683,61106.34411,-1834.518511,-1840.407252,2.200197059,2.379133333
1015.384615,152.1678322,0.846503497,25.1048951,1385.664336,0.154545455,981.8181818,7.128683484,60302.23068,-1797.861014,-1801.547276,2.19982708,2.637958665
1323.076923,222.6573427,0.622027972,37.97202797,1650,0.199300699,1138.461538,12.10699457,66451.96551,-1980.955607,-1985.049722,2.199099869,2.671236513
1183.216783,259.8601399,0.708041958,30.13986014,1894.755245,0.409090909,1048.951049,10.25412111,85628.59901,-2585.602504,-2596.412142,2.194409695,2.458748765
1244.755245,126.7132867,0.71013986,28.74125874,1610.839161,0.252447552,1020.979021,6.606725706,68476.66351,-2055.793909,-2062.401879,2.198661511,2.402442806
1071.328671,242.2377622,0.823426573,34.05594406,1840.909091,0.347552448,1390.20979,30.05534159,121952.2495,-3666.662387,-3679.333109,2.18175328,2.834951842
1507.692308,101.2587413,0.73951049,33.35664336,1625.524476,0.202097902,1116.083916,5.539525119,62123.32274,-1860.134364,-1865.303416,2.19999566,2.400695887
959.4405594,73.84615385,0.735314685,30.83916084,1762.587413,0.476223776,1563.636364,54.02397597,161447.3161,-4877.100865,-4897.86391,2.163707932,2.520005067
1060.13986,205.034965,0.80034965,20.62937063,1977.972028,0.316783217,1462.937063,25.17755983,122873.9707,-3736.813017,-3756.955535,2.181376456,2.872245133
1468.531469,79.72027972,0.733216783,21.18881119,1556.993007,0.479020979,1513.286713,8.650814115,89089.9148,-2699.33687,-2712.198313,2.193439446,2.30556691
1569.230769,187.4125874,0.640909091,31.67832168,1738.111888,0.288811189,1004.195804,4.249994906,56444.34757,-1695.211517,-1700.755847,2.20107809,2.354527936
931.4685315,291.1888112,0.634615385,37.13286713,1659.79021,0.434265734,1227.972028,38.85483125,118645.3658,-3553.770002,-3563.90372,2.183556242,2.680287012
1574.825175,160,0.770979021,26.5034965,1904.545455,0.168531469,1060.13986,3.97583541,50896.47283,-1526.005458,-1530.505945,2.201506578,2.48335676
1580.41958,220.6993007,0.898951049,32.51748252,1630.41958,0.174125874,1300.699301,6.441664281,57722.94052,-1720.586538,-1724.049549,2.200315781,2.655198877
1513.286713,197.2027972,0.661888112,21.32867133,1787.062937,0.445454545,1093.706294,4.087044982,66158.83927,-2012.400487,-2023.318297,2.199163198,2.314014088
1160.839161,118.8811189,0.632517483,21.04895105,1777.272727,0.367132867,886.7132867,4.837665828,70149.1703,-2135.112558,-2146.932721,2.19828865,2.317335341
1518.881119,228.5314685,0.607342657,29.72027972,1884.965035,0.470629371,1160.839161,7.462367006,75930.50364,-2297.042449,-2307.363474,2.196930757,2.350520062
1104.895105,83.63636364,0.697552448,37.41258741,1322.027972,0.277622378,1255.944056,17.70202105,86093.13525,-2564.640775,-2569.670082,2.194284903,2.392564344
1037.762238,146.2937063,0.69965035,36.15384615,1336.713287,0.386713287,1037.762238,11.77245746,76575.07592,-2282.845373,-2287.593462,2.196774636,2.342780657
875.5244755,99.3006993,0.703846154,35.45454545,1635.314685,0.361538462,1283.916084,44.19246435,134587.3301,-4037.543189,-4050.094657,2.177056787,2.562835386
1138.461538,148.2517483,0.88006993,23.14685315,1537.412587,0.10979021,1233.566434,9.803669976,57952.07082,-1723.657005,-1726.530814,2.200271541,2.953896784
1048.951049,199.1608392,0.808741259,33.4965035,1326.923077,0.227272727,1043.356643,9.849420589,68792.99159,-2047.863365,-2051.639294,2.19859173,2.556642666
1144.055944,189.3706294,0.810839161,22.86713287,1870.27972,0.126573427,1166.433566,10.32949024,57995.30702,-1727.833272,-1731.17501,2.200262372,2.929548428
897.9020979,279.4405594,0.768881119,35.17482517,1380.769231,0.115384615,903.4965035,12.18889005,50460.91847,-1494.096471,-1495.514065,2.201576938,3.153108391
1082.517483,69.93006993,0.76048951,23.84615385,1517.832168,0.400699301,1401.398601,17.70394576,110028.1318,-3319.275339,-3332.661819,2.186731624,2.375855425
993.006993,212.8671329,0.796153846,24.54545455,1547.202797,0.339160839,909.0909091,6.701167362,73118.32382,-2198.404432,-2206.013229,2.197604499,2.417376572
1233.566434,175.6643357,0.63041958,28.88111888,1889.86014,0.3,1132.867133,12.37840257,85770.69497,-2588.491293,-2599.076729,2.194369825,2.51284116
1552.447552,140.4195804,0.737412587,22.30769231,1302.447552,0.498601399,1479.72028,6.050206077,70276.16116,-2109.549255,-2116.291038,2.198261496,2.286214641
1054.545455,158.041958,0.871678322,31.11888112,1645.104895,0.213286713,1177.622378,15.18096907,89531.46834,-2679.895683,-2687.221993,2.193308432,2.7525888
1283.916084,289.2307692,0.626223776,23.00699301,1733.216783,0.16013986,1026.573427,6.188928128,45466.63104,-1354.188158,-1356.78032,2.202876134,2.630967367
1216.783217,244.1958042,0.844405594,38.95104895,1576.573427,0.308391608,864.3356643,4.775216536,59317.57656,-1771.214444,-1775.34051,2.200543648,2.387960865
1009.79021,60.13986014,0.615734266,25.8041958,1439.51049,0.28041958,1306.293706,22.42993947,103949.4504,-3121.914668,-3132.178856,2.188824508,2.420378306
825.1748252,271.6083916,0.873776224,28.04195804,1914.335664,0.24965035,1272.727273,42.50906026,126187.2961,-3789.078303,-3801.368251,2.180031244,3.554759696
1116.083916,218.7412587,0.687062937,34.61538462,1992.657343,0.101398601,1373.426573,32.97158825,67052.24625,-1987.775966,-1990.080296,2.198436961,3.907272688
1127.272727,142.3776224,0.601048951,24.12587413,1963.286713,0.224475524,1569.230769,39.95660127,121127.9278,-3660.944963,-3676.793631,2.18206,3.054789778
1563.636364,232.4475524,0.825524476,33.91608392,1571.678322,0.473426573,1065.734266,3.710395589,59508.40184,-1783.622456,-1788.869441,2.200507598,2.293418807
1440.559441,62.0979021,0.655594406,22.02797203,1747.902098,0.313986014,869.9300699,2.424724728,56225.64851,-1710.573767,-1719.833735,2.200591514,2.262165791
1250.34965,169.7902098,0.78986014,33.63636364,1669.58042,0.406293706,1485.314685,20.776278,108943.9613,-3271.967974,-3282.736129,2.187112186,2.497931407
1535.664336,246.1538462,0.617832168,29.44055944,1449.300699,0.336363636,1032.167832,3.90601239,51638.18361,-1545.176129,-1549.23423,2.201385479,2.325356379
1267.132867,24.8951049,0.867482517,39.79020979,1498.251748,0.372727273,1244.755245,10.93119144,86148.05152,-2574.768853,-2581.186097,2.194270706,2.274312005
1597.202797,193.2867133,0.781468531,20.34965035,1341.608392,0.148951049,1423.776224,4.960471978,48184.38981,-1435.194673,-1437.953736,2.202467112,2.577871392
1524.475524,75.8041958,0.848601399,21.60839161,1312.237762,0.255244755,875.5244755,1.272183002,41258.01299,-1238.710195,-1242.616034,2.202931819,2.251659162
1446.153846,253.986014,0.859090909,31.95804196,1997.552448,0.129370629,1295.104895,9.866740486,53754.78823,-1597.487886,-1599.932717,2.201024176,2.994576967
1239.160839,97.34265734,0.819230769,32.23776224,1855.594406,0.431468531,836.3636364,3.992777488,69134.84106,-2089.979271,-2099.116437,2.198516804,2.281129662
1401.398601,89.51048951,0.787762238,38.39160839,1826.223776,0.414685315,819.5804196,3.169956499,60001.45986,-1805.913072,-1812.468217,2.200412995,2.261978733
847.5524476,105.1748252,0.852797203,27.62237762,1948.601399,0.221678322,1356.643357,47.64175344,149375.7065,-4513.827348,-4533.2518,2.169723224,3.217552216
1211.188811,230.4895105,0.82972028,30.55944056,1390.559441,0.456643357,1502.097902,16.90963666,96662.69988,-2890.506432,-2897.955455,2.191176729,2.446475083
1032.167832,161.958042,0.827622378,27.34265734,1375.874126,0.397902098,1558.041958,26.9201507,115964.6371,-3472.60027,-3482.360274,2.184571314,2.533284783
1132.867133,22.93706294,0.773076923,26.64335664,1684.265734,0.157342657,1541.258741,25.66586296,123328.0521,-3722.641308,-3738.017717,2.181731508,2.555929691
841.958042,67.97202797,0.636713287,27.2027972,1307.342657,0.378321678,1395.804196,42.55373702,124714.741,-3731.92946,-3741.98685,2.181183331,2.431509538
1418.181818,203.0769231,0.84020979,36.85314685,1400.34965,0.42027972,1076.923077,4.761575467,60274.11979,-1798.335898,-1802.295879,2.200360416,2.302052086
942.6573427,263.7762238,0.817132867,36.01398601,1351.398601,0.423076923,1457.342657,37.65889168,117584.4218,-3504.782343,-3512.00383,2.183962554,2.649516694
1172.027972,201.1188811,0.758391608,37.55244755,1806.643357,0.495804196,1345.454545,23.38066659,114662.4249,-3448.205145,-3460.300699,2.185054337,2.480251825
909.0909091,236.3636364,0.815034965,36.29370629,1366.083916,0.322377622,1250.34965,27.63987715,102968.4709,-3067.723827,-3073.811303,2.189149737,2.696025496
1300.699301,40.55944056,0.674475524,36.71328671,1801.748252,0.23006993,881.1188811,5.37940171,67553.65701,-2032.647502,-2039.938032,2.198864323,2.297154949
1149.65035,214.8251748,0.741608392,34.47552448,1415.034965,0.235664336,1239.160839,15.02710385,78345.96142,-2334.283473,-2338.921447,2.196330767,2.662978721
1306.293706,277.4825175,0.695454545,27.76223776,1713.636364,0.484615385,1323.076923,12.72277912,92031.57977,-2775.608473,-2786.659554,2.192580559,2.439882101
1166.433566,257.9020979,0.821328671,28.46153846,1601.048951,0.43986014,1127.272727,8.965143005,82933.11527,-2492.908797,-2501.449275,2.195141803,2.413396584
965.034965,240.2797203,0.802447552,24.40559441,1674.475524,0.165734266,931.4685315,8.763901327,60033.88496,-1790.929318,-1794.774013,2.199877347,2.786885609
920.2797203,285.3146853,0.638811189,20.20979021,1581.468531,0.17972028,1351.048951,29.82653736,83931.18157,-2504.264111,-2509.758768,2.194340958,3.353522136
1339.86014,144.3356643,0.766783217,26.78321678,1395.454545,0.182517483,1222.377622,7.02590889,62032.25216,-1851.552881,-1855.752376,2.200013425,2.525545995
1390.20979,165.8741259,0.668181818,35.31468531,1483.566434,0.162937063,1429.370629,16.04066317,72075.97519,-2145.248452,-2149.151911,2.197846738,2.810255677
1020.051879,149.4020067,0.792944282,20.74900624,1926.272432,0.486397779,955.6672752,7.496584213,92974.00414,-2848.19833,-2867.235414,2.19229943,2.363287349
923.1498537,80.9809231,0.766424005,37.78559168,1522.79305,0.280659134,1161.690102,25.53901144,107995.8527,-3228.261092,-3236.403507,2.187444746,2.489829328
1271.004427,219.7279748,0.814047601,25.10054509,1380.466012,0.14343431,892.7324465,2.957847799,38681.2352,-1149.964953,-1151.818915,2.20379414,2.496600728
1080.994621,223.6059466,0.714555737,34.09496835,1550.95969,0.105861272,932.0761212,8.938589249,45117.11097,-1336.647209,-1338.082928,2.202927033,2.92791801
1492.06132,176.2254708,0.610381137,23.34511514,1419.307955,0.138617698,1404.741789,8.817007854,53484.22855,-1592.662012,-1595.607663,2.201072625,2.686447315
994.7066481,233.5809158,0.761648364,38.95665479,1993.333362,0.118292265,1587.006402,75.5142573,99783.67834,-2960.981625,-2964.983046,2.190166525,5.183442092
1054.639132,146.9065747,0.815001924,38.66970698,1685.248356,0.147049747,1219.527742,23.31550273,87390.81021,-2603.487961,-2608.562283,2.193394014,3.169339162
1250.080974,72.897971,0.693205056,39.20462279,1957.527714,0.186920956,1444.534501,30.89548848,115313.7771,-3465.125685,-3476.834683,2.184807645,2.787558663
1014.361277,246.5348973,0.72386484,32.46672272,1683.572806,0.305867495,817.0880784,7.273829554,68515.35559,-2053.635086,-2059.691796,2.198652687,2.456465068
1142.488837,25.65836561,0.607268636,29.52109606,1668.771494,0.482111657,1419.186509,26.0256799,118620.2861,-3580.049648,-3594.761111,2.18357119,2.320125958
928.3977325,194.0383265,0.824225243,23.0654305,1709.742682,0.471962955,1175.839381,17.22183502,114574.9834,-3472.570212,-3489.310059,2.185084106,2.497324605
1426.713617,194.2648986,0.61325042,21.57139734,1629.808568,0.270327018,1592.185453,14.98899306,86268.3139,-2598.214809,-2607.955717,2.19423123,2.610469648
1237.161383,283.9460675,0.632656461,23.35915652,1559.350922,0.373980809,1583.678943,22.02421184,101060.9785,-3040.314907,-3051.156271,2.189772962,2.643415883
841.5314506,45.39922938,0.624316634,33.5745364,1941.853787,0.128192288,1273.973383,66.61025586,141190.0188,-4245.636844,-4260.422545,2.173569401,3.324051987
982.3731721,292.8892539,0.720653483,30.30887795,1657.099453,0.337413023,1094.193187,17.57979908,92970.01267,-2788.128506,-2796.6205,2.192299433,2.657859929
889.8106994,190.4484744,0.758230313,30.14505697,1398.453024,0.229093837,1207.845397,25.26013942,96647.4497,-2883.132432,-2889.445862,2.191177311,2.863639306
1396.460877,223.3093795,0.813894283,28.38346433,1705.71766,0.202067711,1288.353549,9.022568156,68121.08302,-2037.551059,-2042.805408,2.198213046,2.686724187
1298.43347,272.7654705,0.782003173,39.90600664,1942.96255,0.101553551,1546.130283,29.49952935,62824.49216,-1859.866588,-1861.613376,2.199321028,4.050857465
992.3360274,295.560138,0.811727423,34.57617848,1926.421842,0.275995143,1586.59503,62.55036224,141270.5876,-4235.935634,-4248.756126,2.174059336,3.719311301
1426.239694,175.2852125,0.659525503,30.61568741,1368.512934,0.276600237,1047.361673,4.616973153,54032.49069,-1613.104239,-1616.808691,2.201506647,2.342608406
1430.113249,242.4561426,0.767145652,34.03002287,1340.855845,0.220033268,838.077341,2.339289529,39612.40363,-1178.618998,-1180.6739,2.203676563,2.354261798
1526.655596,100.3739925,0.858854444,27.79402681,1609.857583,0.267483742,1583.128541,10.51843945,88782.53936,-2669.894651,-2679.237155,2.193525774,2.453852759
1281.339471,75.22848798,0.772700519,39.33719363,1773.093004,0.107822244,1126.339265,11.68669167,69201.78488,-2063.579163,-2067.890054,2.197974776,2.783716452
1291.207162,93.45563415,0.852416116,25.82835494,1456.219486,0.190373722,1026.586911,4.186556938,59200.9724,-1773.232708,-1778.25511,2.200565627,2.389217645
1463.36468,174.7040182,0.75220811,32.06064889,1763.082971,0.334646946,1537.912184,15.71857506,97231.21277,-2924.841116,-2935.226469,2.190996582,2.530328466
1199.353822,254.7954468,0.875836217,32.12042022,1898.880116,0.181943741,1182.427446,12.77873205,72637.43183,-2168.606852,-2173.558964,2.197189001,2.959534653
1104.960804,138.7621883,0.749234823,21.76851168,1707.459699,0.108441347,803.7784037,3.653837299,39750.26796,-1183.657556,-1185.872162,2.203659371,2.545282739
1243.27122,51.36287937,0.80946203,35.02138639,1474.889797,0.199658937,1571.365873,22.31358264,103894.1059,-3105.215299,-3112.974099,2.18884272,2.518723773
1078.221301,152.7059172,0.858293469,22.23200258,1575.999021,0.441309252,1391.473925,15.44990025,109875.981,-3321.648834,-3336.215716,2.186783215,2.453191604
1409.985911,85.92895834,0.827108415,24.64311056,1622.60137,0.114151831,1219.376879,6.135125911,57507.33349,-1718.507139,-1722.664967,2.200355411,2.614121396
1119.387605,271.8406043,0.651430487,20.49436929,1714.527797,0.328087713,1265.969456,14.68337916,89801.71865,-2712.086557,-2723.507869,2.193229641,2.627442197
1073.070443,176.6767157,0.719302101,38.91378999,1913.552811,0.495379776,1113.09591,19.94480131,109537.7457,-3300.003486,-3312.560561,2.186903843,2.435860955
1536.092184,148.101975,0.798492855,30.42899677,1988.030852,0.459867671,1304.16352,8.320795866,90156.51866,-2736.266767,-2750.091232,2.193130535,2.361320055
1077.460754,105.6350233,0.8703717,22.13192128,1507.423092,0.440622947,1383.530858,14.088618,107101.0858,-3234.261562,-3247.85541,2.187753745,2.390030745
1314.225307,95.092569,0.818438958,37.84409973,1656.950395,0.321235892,1504.693536,19.85296741,105992.9775,-3176.87738,-3186.271552,2.188134055,2.459518705
1485.007868,187.8719371,0.744673973,20.24017788,1495.152401,0.329651789,1462.336023,7.253195481,75117.65739,-2263.964067,-2272.708007,2.197127658,2.417806144
1363.659549,115.7203578,0.720607908,30.77807786,1432.821175,0.273876547,1126.946668,6.193651054,64902.43535,-1941.297321,-1946.362975,2.199428737,2.347513266
964.5091959,102.1503165,0.676836918,26.25221559,1684.07373,0.432327115,1037.999067,14.08670858,99794.95739,-3017.137524,-3030.40668,2.190186036,2.366639064
1501.73123,231.3678672,0.697571097,25.16233477,1813.890454,0.274977621,1049.965365,4.365660894,58032.25902,-1748.114186,-1754.634279,2.200258818,2.413176837
1522.924983,214.6212322,0.82703826,25.33286986,1727.856035,0.168913223,921.5028077,2.393043634,40216.12601,-1201.253179,-1204.098114,2.203599526,2.432558506
1347.153863,81.02658035,0.829105325,21.33893287,1468.127208,0.241686092,1286.127916,6.056334141,73856.8896,-2224.394796,-2232.723854,2.19743026,2.376605712
1130.302163,192.5144149,0.729548127,28.31797255,1801.066004,0.450596457,1009.797567,8.893364364,85738.86883,-2592.039669,-2603.40363,2.194380444,2.378682277
824.3489636,200.1301765,0.847366656,35.57251943,1632.680546,0.437311318,994.0798504,20.73627664,109069.8016,-3270.112476,-3279.949825,2.187068496,2.501332063
1095.974453,290.1009311,0.740717119,30.65858365,1337.826608,0.34891212,1332.142218,17.6520881,87619.78136,-2613.887382,-2619.616423,2.193856029,2.576724575
1407.621262,209.1426893,0.698142075,39.68662,1658.587362,0.42695015,1115.623408,8.248843893,72989.45224,-2185.517584,-2191.607574,2.1976361,2.347612428
1185.496579,222.4035211,0.773769603,24.4494166,1458.147354,0.242151762,1313.657849,11.77811943,77702.57042,-2324.885253,-2331.079662,2.19649126,2.651757848
1314.416722,34.59984138,0.897755641,27.75703676,1509.336806,0.199020336,840.2957276,2.25470494,53445.06036,-1606.036409,-1611.373503,2.201081199,2.267958526
1243.373073,198.9521055,0.663859105,24.52877499,1346.537474,0.318777829,1080.366499,5.951957095,62331.73713,-1866.024352,-1871.153512,2.199954236,2.365660851
847.4843276,201.1602276,0.891928229,29.87277681,1588.814088,0.492100006,1237.573807,28.50963388,128517.0651,-3862.674051,-3875.871444,2.179628709,2.553861827
1342.448161,162.5862302,0.848806325,36.33366386,1454.121802,0.136595464,1162.071637,7.776941237,56565.93647,-1681.118014,-1683.70921,2.200528462,2.715197236
1412.958572,93.65486619,0.882981038,29.27638483,1642.614756,0.391075668,1530.453214,12.07446649,98975.37826,-2981.436962,-2992.716343,2.190448582,2.374509701
1243.020469,145.1098021,0.827340645,33.82953524,1721.434001,0.14892996,1112.673482,9.689653652,66723.18131,-1990.936797,-1995.295176,2.198515974,2.749500862
1340.981665,245.6446938,0.628676271,25.53745739,1324.663557,0.281759436,1226.093753,7.618937256,62297.40029,-1860.710286,-1865.131162,2.199960805,2.443185626
1012.756622,48.75081184,0.764737977,38.71522529,1400.556226,0.315938241,964.058166,10.29303488,77529.79246,-2313.018916,-2318.105613,2.19653858,2.294169061
1260.666667,90.89402574,0.794946729,20.1338575,1307.725465,0.393735053,880.4108907,2.088033691,51200.18929,-1540.564295,-1546.007981,2.20145806,2.249371422
1420.046679,228.8170424,0.644976443,20.30236888,1336.001256,0.253427013,1151.270755,4.343255495,52462.90695,-1570.944459,-1575.248637,2.201247261,2.39776195
828.6870221,253.8590933,0.834669069,37.16493561,1798.968237,0.337839168,1400.302161,69.21301928,156614.6752,-4697.167511,-4711.519402,2.166153974,3.336269752
964.5888446,46.54395248,0.666223236,23.2002889,1748.276664,0.356292424,999.1779626,11.72994755,99107.73854,-3013.861701,-3030.123567,2.190405834,2.333597708
901.2311962,248.1812847,0.784292268,30.28365224,1304.527833,0.110110204,1467.583287,40.85893218,76859.03825,-2275.704122,-2277.922851,2.196170996,4.351007703
921.4847945,271.6838362,0.846156768,31.02671435,1991.057321,0.325184428,1596.338451,70.09927765,163248.9781,-4919.955081,-4939.034826,2.163535147,3.614630625
1558.120985,68.21543173,0.711928973,26.99335936,1873.640637,0.406406274,1311.383693,7.510290153,86092.28713,-2616.594917,-2630.449313,2.194283551,2.308597491
1373.655051,265.6363601,0.867768535,38.22530761,1768.043057,0.363698557,855.9800584,3.508976015,57820.35,-1733.343455,-1738.490912,2.200825511,2.346871705
1277.102782,225.3676326,0.75563036,37.91600477,1927.110628,0.280918493,1117.66299,12.03168116,82702.53964,-2481.660217,-2489.4491,2.195201256,2.598935394
1280.195353,290.5415142,0.860434866,34.6870215,1559.669674,0.433956016,1208.304921,9.397869494,80287.53788,-2403.045231,-2409.584521,2.195836771,2.422745224
1531.761523,58.0372416,0.726703442,38.41440477,1919.160051,0.40627011,880.5614368,3.416791869,62121.47582,-1874.455804,-1882.054853,2.199996899,2.254423902
1105.71571,57.86858077,0.854232812,21.12355874,1569.355548,0.208912641,1378.194501,13.59666753,101482.4897,-3065.149448,-3078.117235,2.189636675,2.518461511
1212.394666,160.5605175,0.649566176,33.71112363,1712.482764,0.305205976,1311.629837,20.08931525,97771.76105,-2934.847381,-2944.236956,2.190827099,2.560566412
1268.458334,42.21397674,0.888613897,20.89739112,1683.557083,0.442028725,965.5198966,3.149208827,70793.27343,-2156.572367,-2168.843139,2.198143712,2.257383929
804.9439649,142.3008752,0.660921152,21.17967289,1937.440353,0.471254671,1476.808861,67.80338105,183243.9124,-5611.232876,-5648.41796,2.152071602,2.823177088
1125.345153,110.2582772,0.784360791,32.01065132,1957.38278,0.21035951,1487.883263,34.08309822,124615.7615,-3753.304094,-3767.366583,2.180686499,3.002825731
1166.029925,188.0610284,0.837580932,32.8292062,1790.823717,0.345857393,1350.585316,19.54025887,108670.1025,-3269.208214,-3280.868939,2.187205443,2.61379484
1429.689811,286.4340479,0.872551634,37.86187504,1730.364177,0.155087086,1493.961962,16.39072172,69108.1551,-2053.694826,-2056.860647,2.197993123,3.234802164
1144.211064,240.7316972,0.883203901,35.06358472,1809.003889,0.363391664,1248.70444,16.81492085,102702.8962,-3085.675662,-3096.013512,2.189235464,2.616944407
1126.775481,59.03962417,0.726351444,28.17710655,1596.411448,0.350677541,972.3103222,6.904344833,77329.77616,-2329.439277,-2338.24381,2.196587312,2.294592966
824.7851846,49.15230381,0.61835371,34.23015236,1673.391658,0.370714902,1242.992403,53.13039082,143586.5666,-4317.433563,-4332.500897,2.173024597,2.464234486
1132.63443,200.3187122,0.761451613,35.04565775,1317.735098,0.191627194,1371.916265,19.79798878,80365.1564,-2388.935164,-2392.808941,2.195814808,2.864804439
1099.630837,182.2195126,0.868746163,35.09597415,1310.918574,0.300646401,1375.581349,18.0814782,90998.20259,-2710.272903,-2715.512965,2.192886318,2.550632589
1017.437004,223.7726536,0.836739776,37.21972592,1362.172963,0.178302986,1580.625823,42.03706774,102343.7853,-3040.396707,-3044.987339,2.188830803,3.564010603
1452.951523,215.4798622,0.643705201,34.22234803,1668.548815,0.467993304,974.8105785,4.788818864,61728.35596,-1853.720446,-1859.760651,2.20007492,2.296779816
1257.236455,65.64120978,0.716619233,24.6805613,1830.017772,0.1469556,1117.995733,8.462208685,73954.76506,-2228.380043,-2236.896336,2.197405123,2.541494645
1149.743886,296.5665816,0.750667697,39.54889945,1546.432627,0.187906576,1580.761512,39.84386465,95455.78161,-2837.38477,-2841.91605,2.191020045,3.607317664
1370.969574,230.2429881,0.897209582,20.4497126,1438.499054,0.478865436,1528.125117,8.206330484,86374.63667,-2604.065123,-2614.273738,2.194204709,2.387782113
930.1726286,146.4979783,0.771415886,29.55331892,1376.000738,0.326909344,1422.819337,32.60546781,116618.5015,-3486.599124,-3495.492168,2.184325687,2.62026567
1232.479388,251.8132853,0.620126134,36.06152446,1734.007811,0.311921518,841.8571467,5.937607412,60396.69451,-1809.379737,-1814.559862,2.200335693,2.397382692
1528.303997,154.1067976,0.685282918,21.33799048,1856.104104,0.11738594,1423.859912,8.738761503,52537.58236,-1566.367124,-1569.566441,2.201232444,2.76949834
1157.804941,177.2595384,0.894651098,35.97375309,1755.599277,0.444696806,946.4153203,6.792228842,79108.51577,-2378.119533,-2386.2943,2.196139333,2.345378514
844.6004529,110.4848563,0.654101997,32.50946451,1648.285166,0.38717114,845.4804062,14.12411295,91925.28959,-2763.017603,-2772.461742,2.192613861,2.369745841
895.2633322,167.5448281,0.863557093,30.72884043,1632.151422,0.101356992,1357.048252,37.5531151,83056.64735,-2464.419801,-2467.648223,2.19457231,4.220640066
1288.030728,91.69550434,0.723267108,38.44238779,1827.815425,0.140852381,859.3858411,5.518937881,56725.79703,-1696.009788,-1700.248645,2.200499672,2.490264883
1304.456192,64.21574435,0.864555264,28.62983616,1929.473136,0.491898367,1089.986261,6.531398883,89055.62128,-2708.659555,-2723.352652,2.19344912,2.294192257
1345.141404,191.1345426,0.627777629,34.35629518,1846.313685,0.318744551,853.3565211,4.776748732,60209.52246,-1810.76694,-1817.102686,2.200372037,2.351513205
985.9566728,220.8493268,0.796227482,24.08066487,1594.841724,0.171585019,1596.03099,38.79140774,102737.2323,-3066.295151,-3073.195321,2.188687928,3.677182634
1235.881626,92.05199892,0.855651423,35.0038061,1798.32282,0.109081843,1522.727434,26.18585655,90906.39102,-2710.393508,-2716.029382,2.192381514,3.388869665
1391.584455,152.1022684,0.75166857,27.89494004,1566.915715,0.165181479,1442.016395,12.37905728,72668.59422,-2170.391674,-2175.483354,2.197184302,2.761162667
1524.027868,239.755141,0.672269334,36.44513672,1308.837778,0.327861491,1169.480171,5.761267655,55574.95961,-1654.483351,-1657.538866,2.2012351,2.34627913
968.68933,164.5412539,0.644148202,36.39804053,1572.911529,0.104830686,941.6010099,15.4737906,57277.77928,-1699.322885,-1701.480572,2.200396933,3.086034822
1399.488102,207.0941662,0.674349049,37.96834661,1495.027139,0.276709228,883.1023135,3.904237317,50211.90599,-1498.227582,-1501.471523,2.201618548,2.341810064
1499.967837,269.9130412,0.6050742,30.33099888,1329.228594,0.122814712,847.2165131,2.423064696,27992.13301,-829.4709865,-830.3660733,2.204939343,2.456057774
1178.802005,127.5296191,0.751310797,28.72860722,1873.542109,0.277927201,1532.205572,28.55449939,122882.8824,-3711.332225,-3726.951198,2.181385483,2.753337309
